timestamp,metric
1768934799.1578412,"{'user': 10.615989515072084, 'system': 14.154652686762779, 'idle': 75.22935779816514, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934800.1583798,"{'user': 5.419354838709677, 'system': 16.129032258064516, 'idle': 78.45161290322581, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934801.1589458,"{'user': 3.54796320630749, 'system': 10.249671484888305, 'idle': 86.2023653088042, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934802.1592546,"{'user': 3.6222509702457955, 'system': 9.314359637774903, 'idle': 87.0633893919793, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934803.1598024,"{'user': 4.9414824447334205, 'system': 12.223667100130038, 'idle': 82.83485045513655, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934804.160821,"{'user': 4.432855280312907, 'system': 17.470664928292045, 'idle': 78.09647979139504, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934805.1619241,"{'user': 4.415584415584416, 'system': 18.051948051948052, 'idle': 77.53246753246754, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934806.1628172,"{'user': 3.776041666520137, 'system': 18.359375003168072, 'idle': 77.86458333031179, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934807.1635222,"{'user': 4.6875, 'system': 16.536458333333332, 'idle': 78.77604166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934808.1641061,"{'user': 6.25, 'system': 11.71875, 'idle': 82.03125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934809.1646698,"{'user': 4.557291666666667, 'system': 8.984375, 'idle': 86.45833333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934810.1648645,"{'user': 7.161458333333333, 'system': 15.625, 'idle': 77.21354166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934811.1653361,"{'user': 5.078125, 'system': 11.067708333333334, 'idle': 83.85416666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934812.1658287,"{'user': 7.291666666666667, 'system': 14.583333333333334, 'idle': 78.125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934813.1662948,"{'user': 5.9973924380704045, 'system': 11.473272490221643, 'idle': 82.52933507170795, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934814.166825,"{'user': 5.201560468140442, 'system': 11.18335500650195, 'idle': 83.6150845253576, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
