timestamp,metric
1769728599.4037154,"{'user': 2.0671834625322996, 'system': 1.2919896640826873, 'idle': 96.64082687338501, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728600.4048176,"{'user': 1.694915254237288, 'system': 1.955671447196871, 'idle': 96.34941329856584, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728601.4049275,"{'user': 4.052287581699346, 'system': 1.5686274509803921, 'idle': 94.37908496732027, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728602.4055133,"{'user': 3.7516170763260024, 'system': 4.010349288486417, 'idle': 92.23803363518758, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728603.4066012,"{'user': 4.915912031047865, 'system': 3.2341526520051747, 'idle': 91.84993531694695, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728604.4076958,"{'user': 3.5294117647058822, 'system': 2.4836601307189543, 'idle': 93.98692810457516, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728605.408074,"{'user': 8.181818181818182, 'system': 1.6883116883116882, 'idle': 90.12987012987013, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728606.4083896,"{'user': 9.75292587776333, 'system': 5.201560468140442, 'idle': 85.04551365409623, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728607.4087493,"{'user': 3.6458333333333335, 'system': 4.166666666666667, 'idle': 92.1875, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728608.4095907,"{'user': 4.817708333333333, 'system': 2.734375, 'idle': 92.44791666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728609.4101677,"{'user': 1.1764705882352942, 'system': 1.5686274509803921, 'idle': 97.25490196078431, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728610.4106734,"{'user': 8.949416342412452, 'system': 1.9455252918287937, 'idle': 89.10505836575875, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728611.4116247,"{'user': 2.9947916666666665, 'system': 1.8229166666666667, 'idle': 95.18229166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
